year,sex,name,name_canon,au_rank,au_n,au_rate,tx_rank,tx_n,in_tx_top100,rank_delta
2020,FEMALE,Valerie,VALERIE,94,16,1.6218955904713634,NA,NA,FALSE,NA
2020,MALE,Liam,LIAM,1,101,9.767891682785299,1,2219,TRUE,0
2020,MALE,Mateo,MATEO,2,92,8.897485493230175,3,1722,TRUE,1
2020,MALE,Noah,NOAH,3,90,8.704061895551257,2,2088,TRUE,-1
2020,MALE,Oliver,OLIVER,4,87,8.413926499032883,6,1293,TRUE,2
2020,MALE,Benjamin,BENJAMIN,5,77,7.446808510638298,9,1136,TRUE,4
2020,MALE,Henry,HENRY,6,70,6.769825918762089,36,781,TRUE,30
2020,MALE,Sebastian,SEBASTIAN,7,68,6.576402321083172,5,1479,TRUE,-2
2020,MALE,Jack,JACK,8,66,6.382978723404255,68,573,TRUE,60
2020,MALE,James,JAMES,8,66,6.382978723404255,13,1048,TRUE,5
2020,MALE,William,WILLIAM,8,66,6.382978723404255,14,1042,TRUE,6
2020,MALE,Dylan,DYLAN,11,64,6.189555125725338,27,853,TRUE,16
2020,MALE,Lucas,LUCAS,12,62,5.996131528046422,20,982,TRUE,8
2020,MALE,Ethan,ETHAN,13,61,5.899419729206963,15,1041,TRUE,2
2020,MALE,John,JOHN,14,60,5.802707930367505,30,829,TRUE,16
2020,MALE,Daniel,DANIEL,15,57,5.51257253384913,7,1219,TRUE,-8
2020,MALE,David,DAVID,16,55,5.319148936170213,16,1019,TRUE,0
2020,MALE,Jacob,JACOB,16,55,5.319148936170213,17,1018,TRUE,1
2020,MALE,Elijah,ELIJAH,18,51,4.932301740812379,4,1557,TRUE,-14
2020,MALE,Samuel,SAMUEL,18,51,4.932301740812379,21,952,TRUE,3
2020,MALE,Santiago,SANTIAGO,20,50,4.835589941972921,8,1171,TRUE,-12
2020,MALE,Leo,LEO,21,49,4.738878143133462,70,541,TRUE,49
2020,MALE,Luke,LUKE,22,48,4.6421663442940035,23,930,TRUE,1
2020,MALE,Elias,ELIAS,23,47,4.545454545454546,38,773,TRUE,15
2020,MALE,Jackson,JACKSON,23,47,4.545454545454546,50,699,TRUE,27
2020,MALE,Levi,LEVI,23,47,4.545454545454546,18,1005,TRUE,-5
2020,MALE,Ezra,EZRA,26,46,4.448742746615087,29,833,TRUE,3
2020,MALE,Charles,CHARLES,27,45,4.352030947775629,78,460,TRUE,51
2020,MALE,Asher,ASHER,28,44,4.25531914893617,52,672,TRUE,24
2020,MALE,Austin,AUSTIN,28,44,4.25531914893617,85,427,TRUE,57
2020,MALE,Theodore,THEODORE,28,44,4.25531914893617,77,486,TRUE,49
2020,MALE,Anthony,ANTHONY,31,43,4.158607350096712,32,801,TRUE,1
2020,MALE,Joseph,JOSEPH,31,43,4.158607350096712,41,766,TRUE,10
2020,MALE,Logan,LOGAN,31,43,4.158607350096712,39,773,TRUE,8
2020,MALE,Michael,MICHAEL,31,43,4.158607350096712,22,948,TRUE,-9
2020,MALE,Gabriel,GABRIEL,35,42,4.061895551257253,37,777,TRUE,2
2020,MALE,Jayden,JAYDEN,36,41,3.965183752417795,25,892,TRUE,-11
2020,MALE,Julian,JULIAN,36,41,3.965183752417795,12,1049,TRUE,-24
2020,MALE,Jose,JOSE,38,39,3.771760154738878,11,1081,TRUE,-27
2020,MALE,Christopher,CHRISTOPHER,39,38,3.6750483558994196,42,748,TRUE,3
2020,MALE,Gael,GAEL,39,38,3.6750483558994196,40,769,TRUE,1
2020,MALE,Miles,MILES,39,38,3.6750483558994196,97,378,TRUE,58
2020,MALE,Angel,ANGEL,42,37,3.5783365570599615,26,870,TRUE,-16
2020,MALE,Nolan,NOLAN,42,37,3.5783365570599615,86,427,TRUE,44
2020,MALE,Owen,OWEN,42,37,3.5783365570599615,73,509,TRUE,31
2020,MALE,Joshua,JOSHUA,45,36,3.481624758220503,45,734,TRUE,0
2020,MALE,Aiden,AIDEN,46,35,3.3849129593810443,24,911,TRUE,-22
2020,MALE,Alexander,ALEXANDER,46,35,3.3849129593810443,10,1121,TRUE,-36
2020,MALE,Grayson,GRAYSON,46,35,3.3849129593810443,58,632,TRUE,12
2020,MALE,Lincoln,LINCOLN,49,34,3.288201160541586,72,536,TRUE,23
2020,MALE,Luca,LUCA,49,34,3.288201160541586,89,421,TRUE,40
2020,MALE,Mason,MASON,49,34,3.288201160541586,34,793,TRUE,-15
2020,MALE,Matthew,MATTHEW,49,34,3.288201160541586,19,988,TRUE,-30
2020,MALE,Wyatt,WYATT,49,34,3.288201160541586,51,697,TRUE,2
2020,MALE,Isaac,ISAAC,54,33,3.1914893617021276,28,835,TRUE,-26
2020,MALE,Nathan,NATHAN,54,33,3.1914893617021276,47,713,TRUE,-7
2020,MALE,Leonardo,LEONARDO,56,32,3.094777562862669,44,737,TRUE,-12
2020,MALE,Cameron,CAMERON,57,31,2.998065764023211,NA,NA,FALSE,NA
2020,MALE,Christian,CHRISTIAN,57,31,2.998065764023211,49,709,TRUE,-8
2020,MALE,Diego,DIEGO,57,31,2.998065764023211,61,621,TRUE,4
2020,MALE,Isaiah,ISAIAH,57,31,2.998065764023211,43,747,TRUE,-14
2020,MALE,Jaxon,JAXON,57,31,2.998065764023211,57,634,TRUE,0
2020,MALE,Axel,AXEL,62,30,2.9013539651837523,55,645,TRUE,-7
2020,MALE,Ian,IAN,62,30,2.9013539651837523,53,665,TRUE,-9
2020,MALE,Josiah,JOSIAH,62,30,2.9013539651837523,33,799,TRUE,-29
2020,MALE,Andrew,ANDREW,65,29,2.804642166344294,59,630,TRUE,-6
2020,MALE,Connor,CONNOR,65,29,2.804642166344294,NA,NA,FALSE,NA
2020,MALE,Hudson,HUDSON,65,29,2.804642166344294,71,540,TRUE,6
2020,MALE,Jesus,JESUS,65,29,2.804642166344294,63,614,TRUE,-2
2020,MALE,Everett,EVERETT,69,28,2.7079303675048356,NA,NA,FALSE,NA
2020,MALE,Aaron,AARON,70,27,2.611218568665377,35,785,TRUE,-35
2020,MALE,Ryan,RYAN,70,27,2.611218568665377,76,490,TRUE,6
2020,MALE,Adriel,ADRIEL,72,26,2.514506769825919,69,563,TRUE,-3
2020,MALE,Arthur,ARTHUR,72,26,2.514506769825919,NA,NA,FALSE,NA
2020,MALE,Caleb,CALEB,72,26,2.514506769825919,66,582,TRUE,-6
2020,MALE,Thomas,THOMAS,72,26,2.514506769825919,75,492,TRUE,3
2020,MALE,Brooks,BROOKS,76,25,2.4177949709864603,NA,NA,FALSE,NA
2020,MALE,Carlos,CARLOS,76,25,2.4177949709864603,64,602,TRUE,-12
2020,MALE,Juan,JUAN,78,24,2.3210831721470018,46,722,TRUE,-32
2020,MALE,Jude,JUDE,78,24,2.3210831721470018,NA,NA,FALSE,NA
2020,MALE,Max,MAX,78,24,2.3210831721470018,NA,NA,FALSE,NA
2020,MALE,Micah,MICAH,78,24,2.3210831721470018,NA,NA,FALSE,NA
2020,MALE,Dominic,DOMINIC,82,23,2.2243713733075436,94,388,TRUE,12
2020,MALE,Jonathan,JONATHAN,82,23,2.2243713733075436,62,616,TRUE,-20
2020,MALE,Kai,KAI,82,23,2.2243713733075436,99,373,TRUE,17
2020,MALE,Parker,PARKER,82,23,2.2243713733075436,NA,NA,FALSE,NA
2020,MALE,Wesley,WESLEY,82,23,2.2243713733075436,NA,NA,FALSE,NA
2020,MALE,Finn,FINN,87,22,2.127659574468085,NA,NA,FALSE,NA
2020,MALE,River,RIVER,87,22,2.127659574468085,NA,NA,FALSE,NA
2020,MALE,Sawyer,SAWYER,87,22,2.127659574468085,NA,NA,FALSE,NA
2020,MALE,Adrian,ADRIAN,90,21,2.0309477756286265,31,805,TRUE,-59
2020,MALE,Alejandro,ALEJANDRO,90,21,2.0309477756286265,83,433,TRUE,-7
2020,MALE,Arlo,ARLO,90,21,2.0309477756286265,NA,NA,FALSE,NA
2020,MALE,Cooper,COOPER,90,21,2.0309477756286265,81,444,TRUE,-9
2020,MALE,Eli,ELI,90,21,2.0309477756286265,65,587,TRUE,-25
2020,MALE,Elliott,ELLIOTT,90,21,2.0309477756286265,NA,NA,FALSE,NA
2020,MALE,Emiliano,EMILIANO,90,21,2.0309477756286265,88,422,TRUE,-2
2020,MALE,George,GEORGE,90,21,2.0309477756286265,NA,NA,FALSE,NA
2020,MALE,Jeremiah,JEREMIAH,90,21,2.0309477756286265,56,636,TRUE,-34
2020,MALE,Luis,LUIS,90,21,2.0309477756286265,54,654,TRUE,-36
2020,MALE,Archer,ARCHER,100,20,1.9342359767891684,NA,NA,FALSE,NA
2020,MALE,Declan,DECLAN,100,20,1.9342359767891684,NA,NA,FALSE,NA
2020,MALE,Greyson,GREYSON,100,20,1.9342359767891684,NA,NA,FALSE,NA
2020,MALE,Jameson,JAMESON,100,20,1.9342359767891684,NA,NA,FALSE,NA
2020,MALE,Maverick,MAVERICK,100,20,1.9342359767891684,74,508,TRUE,-26
2020,MALE,Oscar,OSCAR,100,20,1.9342359767891684,NA,NA,FALSE,NA
2020,MALE,Robert,ROBERT,100,20,1.9342359767891684,84,430,TRUE,-16
2020,MALE,Weston,WESTON,100,20,1.9342359767891684,NA,NA,FALSE,NA
2021,FEMALE,Olivia,OLIVIA,1,96,9.264620729588882,1,1957,TRUE,0
2021,FEMALE,Emma,EMMA,2,90,8.685581933989578,2,1855,TRUE,0
2021,FEMALE,Camila,CAMILA,3,83,8.010036672457055,3,1724,TRUE,0
2021,FEMALE,Isabella,ISABELLA,4,81,7.81702374059062,4,1452,TRUE,0
2021,FEMALE,Mia,MIA,5,71,6.851959081258444,5,1430,TRUE,0
2021,FEMALE,Sofia,SOFIA,6,63,6.079907353792704,10,1051,TRUE,4
2021,FEMALE,Sophia,SOPHIA,6,63,6.079907353792704,6,1397,TRUE,0
2021,FEMALE,Ava,AVA,8,59,5.693881490059834,7,1252,TRUE,-1
2021,FEMALE,Evelyn,EVELYN,9,58,5.597375024126617,12,909,TRUE,3
2021,FEMALE,Eleanor,ELEANOR,10,56,5.404362092260182,24,629,TRUE,14
2021,FEMALE,Elizabeth,ELIZABETH,11,53,5.1148426944605285,15,765,TRUE,4
2021,FEMALE,Charlotte,CHARLOTTE,12,52,5.018336228527311,9,1055,TRUE,-3
2021,FEMALE,Penelope,PENELOPE,13,51,4.921829762594093,22,648,TRUE,9
2021,FEMALE,Amelia,AMELIA,14,50,4.825323296660876,8,1217,TRUE,-6
2021,FEMALE,Luna,LUNA,14,50,4.825323296660876,11,923,TRUE,-3
2021,FEMALE,Harper,HARPER,16,47,4.535803898861223,21,668,TRUE,5
2021,FEMALE,Avery,AVERY,17,44,4.246284501061571,17,733,TRUE,0
2021,FEMALE,Emily,EMILY,17,44,4.246284501061571,14,792,TRUE,-3
2021,FEMALE,Mila,MILA,19,42,4.053271569195136,25,618,TRUE,6
2021,FEMALE,Zoe,ZOE,19,42,4.053271569195136,29,575,TRUE,10
2021,FEMALE,Lily,LILY,21,41,3.9567651032619184,48,456,TRUE,27
2021,FEMALE,Abigail,ABIGAIL,22,40,3.860258637328701,16,742,TRUE,-6
2021,FEMALE,Maya,MAYA,23,37,3.5707392395290483,72,335,TRUE,49
2021,FEMALE,Gianna,GIANNA,24,36,3.4742327735958307,13,882,TRUE,-11
2021,FEMALE,Violet,VIOLET,24,36,3.4742327735958307,44,488,TRUE,20
2021,FEMALE,Nora,NORA,26,35,3.3777263076626136,65,357,TRUE,39
2021,FEMALE,Ella,ELLA,27,34,3.281219841729396,31,572,TRUE,4
2021,FEMALE,Emilia,EMILIA,27,34,3.281219841729396,34,558,TRUE,7
2021,FEMALE,Isla,ISLA,27,34,3.281219841729396,71,335,TRUE,44
2021,FEMALE,Ellie,ELLIE,30,33,3.1847133757961785,26,596,TRUE,-4
2021,FEMALE,Victoria,VICTORIA,31,32,3.088206909862961,18,703,TRUE,-13
2021,FEMALE,Chloe,CHLOE,32,31,2.9917004439297434,36,542,TRUE,4
2021,FEMALE,Lucy,LUCY,32,31,2.9917004439297434,82,324,TRUE,50
2021,FEMALE,Aurora,AURORA,34,30,2.895193977996526,30,572,TRUE,-4
2021,FEMALE,Elena,ELENA,34,30,2.895193977996526,23,643,TRUE,-11
2021,FEMALE,Ximena,XIMENA,34,30,2.895193977996526,42,513,TRUE,8
2021,FEMALE,Genesis,GENESIS,37,27,2.6056745801968733,27,589,TRUE,-10
2021,FEMALE,Josephine,JOSEPHINE,37,27,2.6056745801968733,NA,NA,FALSE,NA
2021,FEMALE,Quinn,QUINN,37,27,2.6056745801968733,NA,NA,FALSE,NA
2021,FEMALE,Scarlett,SCARLETT,37,27,2.6056745801968733,19,702,TRUE,-18
2021,FEMALE,Aria,ARIA,41,26,2.5091681142636557,20,684,TRUE,-21
2021,FEMALE,Cora,CORA,41,26,2.5091681142636557,NA,NA,FALSE,NA
2021,FEMALE,Grace,GRACE,41,26,2.5091681142636557,49,452,TRUE,8
2021,FEMALE,Hannah,HANNAH,41,26,2.5091681142636557,53,419,TRUE,12
2021,FEMALE,Madelyn,MADELYN,41,26,2.5091681142636557,63,365,TRUE,22
2021,FEMALE,Natalia,NATALIA,41,26,2.5091681142636557,32,568,TRUE,-9
2021,FEMALE,Zoey,ZOEY,41,26,2.5091681142636557,52,438,TRUE,11
2021,FEMALE,Claire,CLAIRE,48,25,2.412661648330438,70,340,TRUE,22
2021,FEMALE,Hazel,HAZEL,48,25,2.412661648330438,37,538,TRUE,-11
2021,FEMALE,Maria,MARIA,48,25,2.412661648330438,57,400,TRUE,9
2021,FEMALE,Stella,STELLA,48,25,2.412661648330438,61,374,TRUE,13
2021,FEMALE,Addison,ADDISON,52,24,2.3161551823972206,56,400,TRUE,4
2021,FEMALE,Layla,LAYLA,52,24,2.3161551823972206,28,575,TRUE,-24
2021,FEMALE,Alice,ALICE,54,23,2.219648716464003,67,346,TRUE,13
2021,FEMALE,Andrea,ANDREA,54,23,2.219648716464003,60,379,TRUE,6
2021,FEMALE,Emery,EMERY,54,23,2.219648716464003,68,345,TRUE,14
2021,FEMALE,Isabel,ISABEL,54,23,2.219648716464003,NA,NA,FALSE,NA
2021,FEMALE,Ivy,IVY,54,23,2.219648716464003,59,382,TRUE,5
2021,FEMALE,Naomi,NAOMI,54,23,2.219648716464003,58,396,TRUE,4
2021,FEMALE,Ruby,RUBY,54,23,2.219648716464003,NA,NA,FALSE,NA
2021,FEMALE,Eliana,ELIANA,61,22,2.1231422505307855,33,560,TRUE,-28
2021,FEMALE,Leah,LEAH,61,22,2.1231422505307855,40,529,TRUE,-21
2021,FEMALE,Lillian,LILLIAN,61,22,2.1231422505307855,74,332,TRUE,13
2021,FEMALE,Madison,MADISON,61,22,2.1231422505307855,38,538,TRUE,-23
2021,FEMALE,Ariana,ARIANA,65,21,2.026635784597568,50,449,TRUE,-15
2021,FEMALE,Audrey,AUDREY,65,21,2.026635784597568,62,372,TRUE,-3
2021,FEMALE,Bella,BELLA,65,21,2.026635784597568,64,363,TRUE,-1
2021,FEMALE,Everly,EVERLY,65,21,2.026635784597568,47,462,TRUE,-18
2021,FEMALE,Leilani,LEILANI,65,21,2.026635784597568,35,548,TRUE,-30
2021,FEMALE,Maeve,MAEVE,65,21,2.026635784597568,NA,NA,FALSE,NA
2021,FEMALE,Nova,NOVA,65,21,2.026635784597568,45,482,TRUE,-20
2021,FEMALE,Riley,RILEY,65,21,2.026635784597568,55,401,TRUE,-10
2021,FEMALE,Valentina,VALENTINA,65,21,2.026635784597568,41,526,TRUE,-24
2021,FEMALE,Allison,ALLISON,74,20,1.9301293186643504,39,530,TRUE,-35
2021,FEMALE,Clara,CLARA,74,20,1.9301293186643504,NA,NA,FALSE,NA
2021,FEMALE,Kennedy,KENNEDY,74,20,1.9301293186643504,90,301,TRUE,16
2021,FEMALE,Valeria,VALERIA,74,20,1.9301293186643504,83,324,TRUE,9
2021,FEMALE,Vivian,VIVIAN,74,20,1.9301293186643504,NA,NA,FALSE,NA
2021,FEMALE,Athena,ATHENA,79,19,1.833622852731133,91,296,TRUE,12
2021,FEMALE,Daisy,DAISY,79,19,1.833622852731133,NA,NA,FALSE,NA
2021,FEMALE,June,JUNE,79,19,1.833622852731133,NA,NA,FALSE,NA
2021,FEMALE,Juniper,JUNIPER,79,19,1.833622852731133,NA,NA,FALSE,NA
2021,FEMALE,Kamila,KAMILA,79,19,1.833622852731133,99,273,TRUE,20
2021,FEMALE,Lyla,LYLA,79,19,1.833622852731133,NA,NA,FALSE,NA
2021,FEMALE,Margot,MARGOT,79,19,1.833622852731133,NA,NA,FALSE,NA
2021,FEMALE,Mariana,MARIANA,79,19,1.833622852731133,NA,NA,FALSE,NA
2021,FEMALE,Sadie,SADIE,79,19,1.833622852731133,NA,NA,FALSE,NA
2021,FEMALE,Sophie,SOPHIE,79,19,1.833622852731133,94,293,TRUE,15
2021,FEMALE,Alina,ALINA,89,18,1.7371163867979154,100,269,TRUE,11
2021,FEMALE,Amy,AMY,89,18,1.7371163867979154,NA,NA,FALSE,NA
2021,FEMALE,Autumn,AUTUMN,89,18,1.7371163867979154,85,321,TRUE,-4
2021,FEMALE,Eliza,ELIZA,89,18,1.7371163867979154,NA,NA,FALSE,NA
2021,FEMALE,Madeline,MADELINE,89,18,1.7371163867979154,NA,NA,FALSE,NA
2021,FEMALE,Samantha,SAMANTHA,89,18,1.7371163867979154,86,321,TRUE,-3
2021,FEMALE,Caroline,CAROLINE,95,17,1.640609920864698,75,330,TRUE,-20
2021,FEMALE,Eloise,ELOISE,95,17,1.640609920864698,NA,NA,FALSE,NA
2021,FEMALE,Eva,EVA,95,17,1.640609920864698,NA,NA,FALSE,NA
2021,FEMALE,Jade,JADE,95,17,1.640609920864698,81,324,TRUE,-14
2021,FEMALE,Margaret,MARGARET,95,17,1.640609920864698,NA,NA,FALSE,NA
2021,FEMALE,Aaliyah,AALIYAH,100,16,1.5441034549314805,46,463,TRUE,-54
2021,FEMALE,Adeline,ADELINE,100,16,1.5441034549314805,NA,NA,FALSE,NA
2021,FEMALE,Anna,ANNA,100,16,1.5441034549314805,NA,NA,FALSE,NA
2021,FEMALE,Genevieve,GENEVIEVE,100,16,1.5441034549314805,NA,NA,FALSE,NA
2021,FEMALE,Julia,JULIA,100,16,1.5441034549314805,NA,NA,FALSE,NA
2021,FEMALE,Liliana,LILIANA,100,16,1.5441034549314805,76,330,TRUE,-24
2021,FEMALE,Natalie,NATALIE,100,16,1.5441034549314805,54,410,TRUE,-46
2021,FEMALE,Nevaeh,NEVAEH,100,16,1.5441034549314805,73,333,TRUE,-27
2021,FEMALE,Olive,OLIVE,100,16,1.5441034549314805,NA,NA,FALSE,NA
2021,FEMALE,Savannah,SAVANNAH,100,16,1.5441034549314805,88,306,TRUE,-12
2021,FEMALE,Sloane,SLOANE,100,16,1.5441034549314805,NA,NA,FALSE,NA
2021,MALE,Liam,LIAM,1,99,9.112665684830633,1,2425,TRUE,0
2021,MALE,Noah,NOAH,2,85,7.8240058910162,2,2032,TRUE,0
2021,MALE,William,WILLIAM,3,81,7.455817378497791,16,1005,TRUE,13
2021,MALE,Henry,HENRY,4,79,7.271723122238586,34,789,TRUE,30
2021,MALE,Mateo,MATEO,5,73,6.719440353460972,4,1603,TRUE,-1
2021,MALE,James,JAMES,6,71,6.535346097201767,11,1063,TRUE,5
2021,MALE,Elijah,ELIJAH,7,70,6.443298969072165,3,1612,TRUE,-4
2021,MALE,Jack,JACK,7,70,6.443298969072165,56,638,TRUE,49
2021,MALE,Sebastian,SEBASTIAN,7,70,6.443298969072165,5,1523,TRUE,-2
2021,MALE,Theodore,THEODORE,10,68,6.25920471281296,58,621,TRUE,48
2021,MALE,Benjamin,BENJAMIN,11,63,5.798969072164948,10,1074,TRUE,-1
2021,MALE,Oliver,OLIVER,11,63,5.798969072164948,7,1236,TRUE,-4
2021,MALE,Alexander,ALEXANDER,13,61,5.614874815905743,14,1049,TRUE,1
2021,MALE,Daniel,DANIEL,14,60,5.522827687776141,8,1127,TRUE,-6
2021,MALE,Julian,JULIAN,15,59,5.430780559646539,15,1026,TRUE,0
2021,MALE,Santiago,SANTIAGO,16,58,5.338733431516936,6,1252,TRUE,-10
2021,MALE,Leo,LEO,17,57,5.246686303387334,65,598,TRUE,48
2021,MALE,Jose,JOSE,18,56,5.154639175257732,9,1120,TRUE,-9
2021,MALE,Logan,LOGAN,19,53,4.878497790868925,40,764,TRUE,21
2021,MALE,David,DAVID,20,51,4.69440353460972,18,986,TRUE,-2
2021,MALE,Luca,LUCA,20,51,4.69440353460972,70,573,TRUE,50
2021,MALE,Luke,LUKE,20,51,4.69440353460972,23,919,TRUE,3
2021,MALE,Lucas,LUCAS,23,50,4.6023564064801175,17,1004,TRUE,-6
2021,MALE,Samuel,SAMUEL,24,49,4.510309278350515,21,939,TRUE,-3
2021,MALE,Aiden,AIDEN,25,48,4.418262150220913,24,916,TRUE,-1
2021,MALE,Elias,ELIAS,26,47,4.3262150220913105,26,905,TRUE,0
2021,MALE,Gabriel,GABRIEL,26,47,4.3262150220913105,28,884,TRUE,2
2021,MALE,Jayden,JAYDEN,26,47,4.3262150220913105,22,924,TRUE,-4
2021,MALE,John,JOHN,26,47,4.3262150220913105,36,780,TRUE,10
2021,MALE,Miles,MILES,26,47,4.3262150220913105,87,424,TRUE,61
2021,MALE,Dylan,DYLAN,31,46,4.2341678939617085,31,835,TRUE,0
2021,MALE,Michael,MICHAEL,31,46,4.2341678939617085,32,834,TRUE,1
2021,MALE,Adrian,ADRIAN,33,45,4.142120765832106,37,772,TRUE,4
2021,MALE,Jacob,JACOB,33,45,4.142120765832106,20,953,TRUE,-13
2021,MALE,Ethan,ETHAN,35,44,4.0500736377025035,13,1053,TRUE,-22
2021,MALE,Ezra,EZRA,35,44,4.0500736377025035,25,913,TRUE,-10
2021,MALE,Angel,ANGEL,37,42,3.865979381443299,19,969,TRUE,-18
2021,MALE,Axel,AXEL,37,42,3.865979381443299,52,667,TRUE,15
2021,MALE,Levi,LEVI,37,42,3.865979381443299,12,1060,TRUE,-25
2021,MALE,Asher,ASHER,40,41,3.7739322533136965,46,694,TRUE,6
2021,MALE,Matthew,MATTHEW,40,41,3.7739322533136965,27,902,TRUE,-13
2021,MALE,Owen,OWEN,40,41,3.7739322533136965,74,522,TRUE,34
2021,MALE,Wyatt,WYATT,43,40,3.681885125184094,44,714,TRUE,1
2021,MALE,Austin,AUSTIN,44,38,3.4977908689248896,NA,NA,FALSE,NA
2021,MALE,Christopher,CHRISTOPHER,44,38,3.4977908689248896,41,759,TRUE,-3
2021,MALE,Diego,DIEGO,44,38,3.4977908689248896,57,628,TRUE,13
2021,MALE,Hudson,HUDSON,44,38,3.4977908689248896,59,612,TRUE,15
2021,MALE,Caleb,CALEB,48,37,3.405743740795287,55,654,TRUE,7
2021,MALE,Charles,CHARLES,48,37,3.405743740795287,82,442,TRUE,34
2021,MALE,Isaac,ISAAC,48,37,3.405743740795287,35,785,TRUE,-13
2021,MALE,Andrew,ANDREW,51,36,3.313696612665685,62,604,TRUE,11
2021,MALE,Isaiah,ISAIAH,51,36,3.313696612665685,42,721,TRUE,-9
2021,MALE,Leonardo,LEONARDO,51,36,3.313696612665685,39,768,TRUE,-12
2021,MALE,Joshua,JOSHUA,54,35,3.2216494845360826,53,661,TRUE,-1
2021,MALE,Aaron,AARON,55,34,3.12960235640648,47,690,TRUE,-8
2021,MALE,Anthony,ANTHONY,55,34,3.12960235640648,38,772,TRUE,-17
2021,MALE,Brooks,BROOKS,55,34,3.12960235640648,NA,NA,FALSE,NA
2021,MALE,Gael,GAEL,55,34,3.12960235640648,33,801,TRUE,-22
2021,MALE,Jonathan,JONATHAN,55,34,3.12960235640648,69,583,TRUE,14
2021,MALE,Thomas,THOMAS,55,34,3.12960235640648,73,526,TRUE,18
2021,MALE,Ezekiel,EZEKIEL,61,33,3.0375552282768776,30,862,TRUE,-31
2021,MALE,Jackson,JACKSON,61,33,3.0375552282768776,50,670,TRUE,-11
2021,MALE,Kai,KAI,61,33,3.0375552282768776,89,416,TRUE,28
2021,MALE,Robert,ROBERT,64,31,2.853460972017673,88,423,TRUE,24
2021,MALE,Roman,ROMAN,64,31,2.853460972017673,76,485,TRUE,12
2021,MALE,Nathan,NATHAN,66,30,2.7614138438880707,51,668,TRUE,-15
2021,MALE,River,RIVER,67,29,2.669366715758468,NA,NA,FALSE,NA
2021,MALE,Carter,CARTER,68,28,2.577319587628866,71,556,TRUE,3
2021,MALE,Everett,EVERETT,68,28,2.577319587628866,NA,NA,FALSE,NA
2021,MALE,Joseph,JOSEPH,68,28,2.577319587628866,43,716,TRUE,-25
2021,MALE,Lincoln,LINCOLN,68,28,2.577319587628866,77,484,TRUE,9
2021,MALE,Mason,MASON,68,28,2.577319587628866,49,687,TRUE,-19
2021,MALE,Luis,LUIS,73,27,2.4852724594992637,54,659,TRUE,-19
2021,MALE,Thiago,THIAGO,73,27,2.4852724594992637,98,381,TRUE,25
2021,MALE,Christian,CHRISTIAN,75,26,2.393225331369661,45,702,TRUE,-30
2021,MALE,Dean,DEAN,75,26,2.393225331369661,NA,NA,FALSE,NA
2021,MALE,Grayson,GRAYSON,75,26,2.393225331369661,67,588,TRUE,-8
2021,MALE,Josiah,JOSIAH,75,26,2.393225331369661,29,872,TRUE,-46
2021,MALE,Maverick,MAVERICK,75,26,2.393225331369661,72,541,TRUE,-3
2021,MALE,Nolan,NOLAN,75,26,2.393225331369661,83,440,TRUE,8
2021,MALE,Parker,PARKER,75,26,2.393225331369661,NA,NA,FALSE,NA
2021,MALE,Theo,THEO,75,26,2.393225331369661,NA,NA,FALSE,NA
2021,MALE,Dominic,DOMINIC,83,25,2.3011782032400587,NA,NA,FALSE,NA
2021,MALE,Jordan,JORDAN,83,25,2.3011782032400587,84,430,TRUE,1
2021,MALE,Jude,JUDE,83,25,2.3011782032400587,NA,NA,FALSE,NA
2021,MALE,Alejandro,ALEJANDRO,86,24,2.2091310751104567,86,424,TRUE,0
2021,MALE,Cameron,CAMERON,86,24,2.2091310751104567,NA,NA,FALSE,NA
2021,MALE,Declan,DECLAN,86,24,2.2091310751104567,NA,NA,FALSE,NA
2021,MALE,Graham,GRAHAM,86,24,2.2091310751104567,NA,NA,FALSE,NA
2021,MALE,Wesley,WESLEY,86,24,2.2091310751104567,NA,NA,FALSE,NA
2021,MALE,Archer,ARCHER,91,23,2.1170839469808542,NA,NA,FALSE,NA
2021,MALE,August,AUGUST,91,23,2.1170839469808542,NA,NA,FALSE,NA
2021,MALE,Emiliano,EMILIANO,91,23,2.1170839469808542,81,457,TRUE,-10
2021,MALE,Ian,IAN,91,23,2.1170839469808542,63,601,TRUE,-28
2021,MALE,Jesus,JESUS,91,23,2.1170839469808542,64,600,TRUE,-27
2021,MALE,Carlos,CARLOS,96,22,2.0250368188512518,68,586,TRUE,-28
2021,MALE,Easton,EASTON,96,22,2.0250368188512518,91,411,TRUE,-5
2021,MALE,Jameson,JAMESON,96,22,2.0250368188512518,NA,NA,FALSE,NA
2021,MALE,Joaquin,JOAQUIN,96,22,2.0250368188512518,NA,NA,FALSE,NA
2021,MALE,Nathaniel,NATHANIEL,96,22,2.0250368188512518,NA,NA,FALSE,NA
2022,FEMALE,Olivia,OLIVIA,1,98,8.824059067170898,1,1907,TRUE,0
2022,FEMALE,Isabella,ISABELLA,2,86,7.7435620385377275,4,1648,TRUE,2
2022,FEMALE,Sofia,SOFIA,3,82,7.38339636232667,8,1214,TRUE,5
2022,FEMALE,Emma,EMMA,4,80,7.203313524221142,2,1806,TRUE,-2
2022,FEMALE,Camila,CAMILA,5,79,7.113272105168377,3,1732,TRUE,-2
2022,FEMALE,Mia,MIA,6,74,6.663065009904556,5,1479,TRUE,-1
2022,FEMALE,Charlotte,CHARLOTTE,7,72,6.482982171799027,11,1013,TRUE,4
